,group,names,scores,logfoldchanges,pvals,pvals_adj
315918,Plasma,CD1D,9.772153,1.5240039,1.482674181237926e-22,1.4824338774808372e-21
315920,Plasma,ZNF688,9.768158,0.973656,1.5423035298673077e-22,1.540389175782745e-21
315921,Plasma,ELMOD2,9.760458,1.0678592,1.6640140857398862e-22,1.6610522483704462e-21
315922,Plasma,ANAPC15,9.752137,0.8318029,1.8062492194183468e-22,1.7991525459513103e-21
315923,Plasma,ERAP2,9.732811,0.66643804,2.1847128308605222e-22,2.1737892667062194e-21
315924,Plasma,CRYL1,9.731955,1.0138327,2.2031832665781583e-22,2.1898127129195475e-21
315925,Plasma,PNKP,9.726867,0.7127167,2.3161794998473876e-22,2.3008874934876867e-21
315926,Plasma,TMA16,9.726123,0.83213156,2.3331772804302585e-22,2.3152875028913024e-21
315927,Plasma,ZNF580,9.719888,0.8797588,2.480555721855468e-22,2.4602167601489358e-21
315928,Plasma,MIXL1,9.716962,7.377413,2.552857513936242e-22,2.530569577419284e-21
315929,Plasma,PCCB,9.707438,1.802008,2.802926946476095e-22,2.773998342162197e-21
315931,Plasma,PCED1B,9.696562,1.2281523,3.1183059390258937e-22,3.0795351127829357e-21
315933,Plasma,TCEAL3,9.682377,0.99677765,3.582880166961154e-22,3.53079676517306e-21
315934,Plasma,RPS16,9.681315,0.6187711,3.6202901642178623e-22,3.5657642399776466e-21
315935,Plasma,BAD,9.663622,0.63150895,4.303750397484439e-22,4.227680923898329e-21
315936,Plasma,GCSH,9.658448,0.9547946,4.526688425072536e-22,4.444319505719757e-21
315938,Plasma,EFHC1,9.649762,1.5744735,4.9269672837311115e-22,4.827071652726928e-21
315939,Plasma,COX8A,9.642806,0.50423115,5.272677129690472e-22,5.1603086006970684e-21
315940,Plasma,ECI2,9.628906,0.7281101,6.036879754662478e-22,5.9019827585598775e-21
315941,Plasma,RAB4A,9.627859,0.5916084,6.09866885706899e-22,5.955257636305557e-21
315942,Plasma,EBNA1BP2,9.603447,0.76990664,7.731448488426748e-22,7.5229188840859e-21
315944,Plasma,RANGRF,9.5943575,1.2191149,8.444161066290399e-22,8.203469231172516e-21
315946,Plasma,BABAM1,9.580825,0.6747168,9.627333989033554e-22,9.33821122301069e-21
315947,Plasma,HSPB11,9.580534,0.53390664,9.654484789517286e-22,9.359641173368068e-21
315948,Plasma,KCNQ1OT1,9.580156,0.7993049,9.68981741085277e-22,9.388976482861372e-21
315949,Plasma,HSPB1,9.569344,0.7080443,1.07586439319405e-21,1.0419163958577856e-20
315950,Plasma,SRP14-AS1,9.569109,2.3533506,1.078310095685152e-21,1.0437387521362504e-20
315951,Plasma,DNAJC10,9.558157,0.68815684,1.19871914824805e-21,1.1592842718160563e-20
315953,Plasma,STAP1,9.55414,2.7297938,1.2461408335045904e-21,1.2030426920015365e-20
315954,Plasma,EDEM3,9.549692,0.63096386,1.3008183902571959e-21,1.2545203725111998e-20
315955,Plasma,DPAGT1,9.516701,1.4474425,1.7876400514663904e-21,1.7195350536636427e-20
315956,Plasma,LRWD1,9.510203,1.5844622,1.9029055910249007e-21,1.8275596145873294e-20
315957,Plasma,CDYL,9.493444,0.8082482,2.235245482252852e-21,2.1456269782185442e-20
315958,Plasma,USE1,9.490043,0.81507397,2.309397403873654e-21,2.2156567005437904e-20
315959,Plasma,MDM2,9.480751,0.7010203,2.5245986492400733e-21,2.4183616563916167e-20
315960,Plasma,IL5RA,9.465459,4.9702854,2.92275196625467e-21,2.7939757561712384e-20
315961,Plasma,SCAPER,9.460275,0.9813761,3.0713443470484818e-21,2.9345054120199406e-20
315962,Plasma,SLC35F2,9.459828,1.9138196,3.0844783419737992e-21,2.945533574556713e-20
315963,Plasma,COPG1,9.454288,0.7428837,3.252290921158932e-21,3.1041850478539636e-20
315964,Plasma,ATF6,9.450281,0.6110609,3.379217409228447e-21,3.222008067624465e-20
315965,Plasma,SESN1,9.441362,0.94044036,3.679649708026722e-21,3.5012481823367895e-20
315967,Plasma,SPATC1L,9.427064,1.8876244,4.217286006929695e-21,4.002528827192198e-20
315969,Plasma,JAGN1,9.405135,0.73884827,5.196346091414805e-21,4.9191190339546694e-20
315970,Plasma,RPL37A,9.399922,0.6963443,5.460353665648321e-21,5.1611218227861835e-20
315972,Plasma,POLR3D,9.392042,1.1100839,5.884790712677118e-21,5.556623557118134e-20
315973,Plasma,MIAT,9.375251,1.5661645,6.901169294023985e-21,6.503051941166084e-20
315974,Plasma,C16orf87,9.358484,1.0153584,8.088864908608908e-21,7.610606144566602e-20
315975,Plasma,FKBP14,9.358302,1.6440334,8.10282450738226e-21,7.619866522262372e-20
315976,Plasma,YIPF1,9.337394,1.101921,9.873417771888367e-21,9.266092429226066e-20
315977,Plasma,ARFIP2,9.331089,0.927667,1.0478864875499235e-20,9.829313342669251e-20
315978,Plasma,ZNF428,9.329942,0.54024184,1.0592888979371622e-20,9.931235883547649e-20
315979,Plasma,EMC2,9.297531,0.63769895,1.4374475161632754e-20,1.3462976306494806e-19
315980,Plasma,COMMD4,9.285708,0.60784304,1.6063556856450144e-20,1.5029739471300445e-19
315981,Plasma,CCDC102A,9.277823,2.2177558,1.729754039305212e-20,1.6167958588596747e-19
315982,Plasma,ALG2,9.257911,1.025856,2.0847110424661232e-20,1.9446445193004304e-19
315983,Plasma,B4GAT1,9.237468,2.0690107,2.5239974593140828e-20,2.348497786803707e-19
315985,Plasma,THAP5,9.230946,0.6429241,2.6825384895464936e-20,2.492256015363301e-19
315986,Plasma,EMC9,9.223749,1.3538332,2.86890151715511e-20,2.66139149764359e-19
315987,Plasma,CMC2,9.217576,0.5365704,3.038925907984299e-20,2.8177054999531776e-19
315991,Plasma,SLC25A42,9.163711,1.9924668,5.014300099929951e-20,4.626104284616332e-19
315993,Plasma,VIM,9.129065,0.9433995,6.909358395462447e-20,6.342832134167832e-19
315994,Plasma,CDKN2A,9.127244,0.71119714,7.026537008962688e-20,6.447204780608451e-19
315995,Plasma,TMEM184B,9.1229315,1.0320194,7.311929146202122e-20,6.705741957817774e-19
315996,Plasma,HBS1L,9.122437,0.9053021,7.345429080422845e-20,6.7331280827828425e-19
315998,Plasma,YBX1,9.11975,0.57236004,7.529811160757464e-20,6.895310002579831e-19
316000,Plasma,DENND2C,9.109137,2.2401705,8.304008295975834e-20,7.589248470796284e-19
316001,Plasma,YIPF5,9.103167,0.5653136,8.773551496371516e-20,8.010464604999883e-19
316002,Plasma,TMEM126A,9.101176,0.68837506,8.935855504992762e-20,8.154629084363957e-19
316003,Plasma,ETFA,9.100818,0.530964,8.965410763774325e-20,8.177568112625502e-19
316004,Plasma,OSBPL3,9.0990305,1.1297146,9.114152404279715e-20,8.309143770739148e-19
316005,Plasma,PPOX,9.085243,1.8121927,1.0346716121500327e-19,9.423556853376306e-19
316008,Plasma,BRCA2,9.078017,2.2150724,1.105702816119739e-19,1.0055647183257006e-18
316009,Plasma,TCTN3,9.073879,1.1177573,1.1485341792066225e-19,1.0434915097975925e-18
316012,Plasma,CMSS1,9.042967,1.0067621,1.5247611810880232e-19,1.3785420214165142e-18
316013,Plasma,PCYOX1,9.0162735,0.83012617,1.9459623216073484e-19,1.7533556322291723e-18
316014,Plasma,YIPF6,9.002174,0.6013933,2.212915215308993e-19,1.9909782153487373e-18
316015,Plasma,C15orf65,8.985574,3.2880738,2.5738794819500087e-19,2.312368328759651e-18
316017,Plasma,RNF126,8.95523,0.6189742,3.390275673161754e-19,3.0369715335529808e-18
316018,Plasma,P2RX5,8.950005,2.0448794,3.5546840728189485e-19,3.182706247492031e-18
316019,Plasma,UGGT2,8.944774,1.4897243,3.7271223733232193e-19,3.3322634668160785e-18
316020,Plasma,LRMP,8.944259,0.5708712,3.7445448888424493e-19,3.346223672516041e-18
316024,Plasma,UBE2L6,8.893936,0.5092087,5.898181059659229e-19,5.232868498135827e-18
316026,Plasma,COPS3,8.874238,0.7244182,7.041396681149225e-19,6.226236425132761e-18
316028,Plasma,SNAP47,8.865375,1.3480947,7.624724597578756e-19,6.716362595306523e-18
316029,Plasma,NIPA2,8.864979,0.6807296,7.651870472125006e-19,6.737067879525094e-18
316031,Plasma,PIGF,8.862228,0.8392161,7.843103323023977e-19,6.8988742014831155e-18
316032,Plasma,GALK2,8.858244,1.1410921,8.128484490032588e-19,7.143108378776501e-18
316033,Plasma,MRPS14,8.841768,0.78381556,9.421533591413533e-19,8.271552285402764e-18
316037,Plasma,PDHB,8.79892,0.6472961,1.3813936492305401e-18,1.2030801066498639e-17
316038,Plasma,RNF113A,8.775214,0.8427788,1.7057874348865545e-18,1.4842034817792885e-17
316039,Plasma,GZMB,8.757564,0.5100686,1.9951532682339375e-18,1.7335352833429805e-17
316040,Plasma,RPL11,8.7539215,0.6329147,2.0606362151461562e-18,1.789011421796809e-17
316041,Plasma,C22orf39,8.753905,0.70500475,2.0609349712383407e-18,1.789011421796809e-17
316043,Plasma,DENND6B,8.747122,1.7878424,2.1886383853065817e-18,1.896307612212964e-17
316044,Plasma,MEF2D,8.746278,0.6397904,2.2050496132686342e-18,1.9096328120150968e-17
316045,Plasma,P2RY10,8.74139,1.2012768,2.302596941401976e-18,1.9913159623610452e-17
316047,Plasma,CENPM,8.725777,2.0221145,2.6435987836324913e-18,2.283018324250421e-17
316048,Plasma,HIST1H4H,8.721703,2.0388463,2.7404946964195678e-18,2.3644911583513727e-17
316052,Plasma,CARS,8.705982,0.7562765,3.148373531260656e-18,2.703105424962318e-17
316053,Plasma,EIF2AK1,8.700696,0.5211347,3.298536661604429e-18,2.8288238181794795e-17
316054,Plasma,AMZ2,8.69077,0.8270117,3.599901370312383e-18,3.0829881841911744e-17
316055,Plasma,EMD,8.690302,0.63425297,3.614774720799292e-18,3.0942939758479416e-17
316057,Plasma,TTC37,8.684633,0.57303137,3.799657657033996e-18,3.248049157447028e-17
316058,Plasma,DUSP28,8.679301,1.1814011,3.982075798835139e-18,3.400843415276508e-17
316059,Plasma,ATAD3C,8.669466,3.1154869,4.341504302450243e-18,3.702682955089707e-17
316062,Plasma,SLFN13,8.663527,1.4129142,4.57388942821388e-18,3.891906742434679e-17
316063,Plasma,MCFD2,8.66099,0.58201575,4.676853713912392e-18,3.9776898751551763e-17
316064,Plasma,MGAT2,8.652122,0.8980829,5.0550565611502485e-18,4.281644474929412e-17
316065,Plasma,SLCO5A1,8.646017,4.4139447,5.332835503948724e-18,4.5107306522659516e-17
316066,Plasma,NDUFAF1,8.641577,1.0891614,5.544242908807008e-18,4.6831265866404066e-17
316067,Plasma,LINC01136,8.603437,2.434587,7.73631896091328e-18,6.513924249755327e-17
316069,Plasma,ALG9,8.595137,2.2235491,8.316588886488701e-18,6.992962767934865e-17
316072,Plasma,YAF2,8.583691,0.6192083,9.18767218925803e-18,7.711394521841196e-17
316074,Plasma,APOBEC3C,8.570267,0.56633735,1.0324588971573882e-17,8.642115246355397e-17
316075,Plasma,COL4A4,8.561667,2.8953469,1.1124686772693148e-17,9.299213103081848e-17
316076,Plasma,SKA2,8.559217,0.69986826,1.1363578564873305e-17,9.490331611015807e-17
316077,Plasma,BBIP1,8.552451,0.65505064,1.2050148670361395e-17,1.0059183646476245e-16
316078,Plasma,DYNLL1,8.545668,0.5034348,1.2779561478297003e-17,1.0658465267185336e-16
316082,Plasma,HMBS,8.511429,1.6814914,1.718036039605528e-17,1.4277365507399869e-16
316083,Plasma,EVA1B,8.504643,0.7566861,1.821549018081549e-17,1.5117223173827457e-16
316084,Plasma,CCDC112,8.498284,1.0627613,1.9241327276185922e-17,1.596141837294365e-16
316085,Plasma,RRP36,8.491484,0.5242506,2.0401501763157285e-17,1.6893538842539235e-16
316086,Plasma,PHAX,8.48926,0.6440727,2.079569311545242e-17,1.7212249216801338e-16
316088,Plasma,HERC2,8.460369,0.7152738,2.6653150800660186e-17,2.201114957018376e-16
316089,Plasma,SLC25A11,8.454611,0.5465891,2.8001907492292244e-17,2.310438261078255e-16
316091,Plasma,XRRA1,8.4462805,0.807872,3.007304080988105e-17,2.476910397278454e-16
316092,Plasma,TRAF3,8.429863,0.9299312,3.460715636505785e-17,2.847819665843155e-16
316095,Plasma,NBN,8.41717,0.53320736,3.8568994224825554e-17,3.163991028895596e-16
316097,Plasma,ZNF37A,8.397766,0.9246592,4.5505381308613356e-17,3.7214674851016675e-16
316098,Plasma,NME2,8.39559,0.6784725,4.635618110105234e-17,3.789372100870917e-16
316099,Plasma,ABHD8,8.394672,1.4470676,4.6719358030392666e-17,3.817373770721753e-16
316100,Plasma,PSMD3,8.377736,0.55656123,5.39554617273806e-17,4.39891511096314e-16
316102,Plasma,IARS,8.367893,0.8319236,5.865764257473194e-17,4.773865396352525e-16
316105,Plasma,TIMM9,8.347105,0.7583169,6.995638928069045e-17,5.67097195101944e-16
316106,Plasma,ASPSCR1,8.343398,1.0818037,7.218580262877481e-17,5.844018588148449e-16
316107,Plasma,MRPL48,8.339408,0.9706431,7.466350928800068e-17,6.04196574723668e-16
316108,Plasma,DUSP5,8.328947,1.1852258,8.156473117650999e-17,6.59466352068008e-16
316111,Plasma,ATF5,8.315725,1.0385354,9.11925626163123e-17,7.351192290718067e-16
316112,Plasma,KLHL5,8.315717,1.0499387,9.119974874095576e-17,7.351192290718067e-16
316115,Plasma,ELL,8.291561,0.6241283,1.1177170449404008e-16,8.978120377913193e-16
316118,Plasma,PTGES2,8.283698,0.6823347,1.1940839162463216e-16,9.57491812737031e-16
316120,Plasma,CEP97,8.279328,1.5414615,1.2387217349509817e-16,9.924252445341048e-16
316121,Plasma,RPS12,8.274095,0.6710746,1.2943589880450157e-16,1.0365513540350111e-15
316122,Plasma,KIF22,8.273657,0.9031015,1.299112552802949e-16,1.039908132124748e-15
316123,Plasma,MTX1,8.271238,0.504346,1.325748330493152e-16,1.0603122019203443e-15
316124,Plasma,PHF1,8.2706995,0.5387056,1.3317502699505862e-16,1.0646523648369547e-15
316126,Plasma,AK3,8.255738,0.8356922,1.509661457102357e-16,1.204280370111781e-15
316127,Plasma,ORAI3,8.251582,0.85224044,1.5631087468827442e-16,1.2453057933086072e-15
316131,Plasma,SLFN11,8.242281,0.88961273,1.6895792105609956e-16,1.3431719265400493e-15
316133,Plasma,PIGH,8.220851,1.091154,2.0206413506097335e-16,1.6042904107994139e-15
316134,Plasma,GKAP1,8.213721,1.5722444,2.1443702113296273e-16,1.701065559411805e-15
316135,Plasma,ERC1,8.207388,0.97438914,2.2605193151160446e-16,1.7916672790086782e-15
316136,Plasma,CENPC,8.201254,0.5712844,2.3789320185413514e-16,1.8822956334820346e-15
316137,Plasma,CHAC2,8.196099,2.623679,2.483139631222404e-16,1.9639087673091038e-15
316138,Plasma,IMMP1L,8.195541,0.89963293,2.494669368288152e-16,1.9721847927769682e-15
316139,Plasma,CCDC90B,8.181189,0.5475431,2.810570740759019e-16,2.218907881289474e-15
316141,Plasma,KANK1,8.164834,2.4228253,3.218779822266924e-16,2.5295099010910388e-15
316143,Plasma,ELK3,8.150544,0.58288246,3.6229094901238356e-16,2.839863868433792e-15
316147,Plasma,PEX2,8.137681,0.51764745,4.0291938869528925e-16,3.1450143933292776e-15
316148,Plasma,SGSM3,8.132489,0.6425157,4.2056282284277087e-16,3.2785830506955185e-15
316149,Plasma,RWDD2A,8.110941,2.5488255,5.022911101086847e-16,3.912416487702621e-15
316151,Plasma,FBXL15,8.081786,0.53409165,6.382519477430225e-16,4.954752012114144e-15
316155,Plasma,DNAJC24,8.049301,1.2833242,8.326813250343898e-16,6.426369175317537e-15
316157,Plasma,QPCTL,8.025959,3.3104548,1.0073595241166047e-15,7.748629556453034e-15
316158,Plasma,TIMM44,8.011872,0.92191815,1.129751912391401e-15,8.67565088905712e-15
316163,Plasma,MFSD3,7.9894996,1.744306,1.354877031041095e-15,1.0361450088213863e-14
316164,Plasma,PARD6A,7.9792395,1.7038596,1.4723781380377393e-15,1.1241461303904472e-14
316165,Plasma,CDK4,7.9745507,0.58497685,1.5293601798175274e-15,1.1662080283429329e-14
316168,Plasma,TAS1R3,7.9575253,6.124642,1.755141584359168e-15,1.3350762557227753e-14
316169,Plasma,UBXN2A,7.9354434,0.7445548,2.0974457528857827e-15,1.5908782192072614e-14
316171,Plasma,RARS2,7.9217424,0.831252,2.342054362417477e-15,1.7720523338209424e-14
316172,Plasma,PODXL2,7.908282,2.2758994,2.609658334259211e-15,1.9737207516197473e-14
316173,Plasma,NDUFAF2,7.907951,0.6582773,2.6165952523796668e-15,1.9781588372463437e-14
316174,Plasma,NKAP,7.902848,0.5725941,2.7260212249029143e-15,2.0583629053153093e-14
316175,Plasma,PTCH2,7.896954,1.9829872,2.858019055658844e-15,2.1562722651071433e-14
316176,Plasma,KIF21A,7.862938,1.0279002,3.752265064701e-15,2.8194547118319694e-14
316178,Plasma,TMEM218,7.844582,1.0124078,4.343971862054128e-15,3.2587712708162036e-14
316179,Plasma,PIF1,7.8388376,2.9446626,4.547355769947186e-15,3.409964069465664e-14
316182,Plasma,ATG4C,7.816438,1.1999694,5.433900407209973e-15,4.061599145243738e-14
316184,Plasma,SERTAD2,7.7909374,0.71477103,6.651389778628809e-15,4.955606708256175e-14
316185,Plasma,CCDC91,7.7847176,0.53721637,6.986915655993684e-15,5.1972205806059126e-14
316186,Plasma,EIF2B3,7.7626133,1.272935,8.319694697612384e-15,6.173720519996487e-14
316187,Plasma,METTL8,7.7602143,1.260675,8.478606522671286e-15,6.286601398841245e-14
316188,Plasma,TRIM44,7.7537165,0.5189489,8.924154351703215e-15,6.61166231332952e-14
316189,Plasma,ALDH18A1,7.7358837,1.2941043,1.0268723759115855e-14,7.595654300957519e-14
316190,Plasma,CPTP,7.7356815,1.2549686,1.0285048588148493e-14,7.604690140665767e-14
316192,Plasma,OXA1L,7.731007,0.5300384,1.0669900160157019e-14,7.882947794971096e-14
316193,Plasma,PRSS16,7.730824,2.6844993,1.0685283445479721e-14,7.89116283820803e-14
316194,Plasma,FAM3A,7.730679,0.754602,1.0697448725473268e-14,7.896995754381084e-14
316195,Plasma,PI4K2B,7.7242627,1.0272747,1.1250245232758649e-14,8.298457095363266e-14
316196,Plasma,RAB3GAP1,7.715917,0.6093237,1.2011528808711432e-14,8.842377234002484e-14
316198,Plasma,MYCBP,7.69008,0.93137676,1.470430700131113e-14,1.076899919561793e-13
316199,Plasma,LARP4,7.681675,0.682314,1.5702212939620985e-14,1.1481661591211599e-13
316200,Plasma,LINC00662,7.679236,1.1500176,1.6004036467474076e-14,1.168850445554628e-13
316201,Plasma,STIM2,7.666427,0.5547379,1.7685369349275135e-14,1.2901187644739254e-13
316202,Plasma,TPGS1,7.6652646,0.5960319,1.7846257899319866e-14,1.3013423756608066e-13
316203,Plasma,MPDU1,7.6639767,0.7943937,1.8026292846120817e-14,1.3139527440061364e-13
316204,Plasma,CDK6,7.6554217,0.631801,1.9267892100910838e-14,1.4033485994158083e-13
316205,Plasma,TOR2A,7.6523695,1.0097555,1.9730916699111365e-14,1.4365069840694493e-13
316206,Plasma,DHRS4,7.6521816,1.0378813,1.9759801242881283e-14,1.4380442060637197e-13
316208,Plasma,FN3K,7.6411667,2.2940233,2.1526188426915192e-14,1.5629076862178087e-13
316209,Plasma,TP53I13,7.633722,0.555134,2.280719330908269e-14,1.6546167250928788e-13
316212,Plasma,ICAM4,7.6293697,1.7049271,2.3590444972036325e-14,1.708760724451962e-13
316214,Plasma,TMED1,7.6114798,0.7822568,2.7097531609292872e-14,1.9589610058327466e-13
316216,Plasma,KCNK6,7.6071815,1.0354019,2.8013808720709597e-14,2.0212536374041816e-13
316217,Plasma,PLA2G12A,7.6063604,0.84923047,2.8192282267328228e-14,2.0333381446665766e-13
316218,Plasma,UMAD1,7.585798,0.95494395,3.304470936188764e-14,2.379604809962858e-13
316222,Plasma,HBB,7.5502696,0.8753046,4.343586918008109e-14,3.113352559704728e-13
316223,Plasma,NMRAL1,7.548939,0.6873965,4.3881820972200547e-14,3.144099344686471e-13
316224,Plasma,DNAJB4,7.543892,1.0410901,4.561492815447768e-14,3.264483663398756e-13
316226,Plasma,NUP210,7.534204,0.8054887,4.9132219070653146e-14,3.5080631880423525e-13
316227,Plasma,ANKDD1A,7.5275426,1.8980983,5.1704082831823785e-14,3.685444632780082e-13
316228,Plasma,DUSP2,7.5243483,0.58986086,5.298399377140621e-14,3.772892546084705e-13
316229,Plasma,CCNE2,7.51971,2.6365712,5.489794647542586e-14,3.9076780593104095e-13
316230,Plasma,FAIM,7.514712,0.9468918,5.703645985480896e-14,4.058338187362359e-13
316235,Plasma,FHIT,7.4903126,1.2217344,6.870985960734266e-14,4.873949297635456e-13
316236,Plasma,COX11,7.4798865,0.62444925,7.438686391321789e-14,5.266555816533754e-13
316237,Plasma,ATF7IP2,7.46569,0.75316226,8.28642301015947e-14,5.85331414690921e-13
316238,Plasma,GTPBP1,7.456585,0.9147235,8.87937754509656e-14,6.262600618410902e-13
316239,Plasma,N4BP2,7.4539347,0.9620813,9.059680402484504e-14,6.387333531763075e-13
316240,Plasma,INO80B,7.4507446,1.0797142,9.281472342200696e-14,6.538721303277818e-13
316243,Plasma,TMEM18,7.437527,0.6766895,1.0258745483462838e-13,7.21347274553369e-13
316247,Plasma,MYL2,7.416313,8.324831,1.20425579428881e-13,8.42296371311527e-13
316252,Plasma,IDE,7.401498,1.2870874,1.346570745422563e-13,9.389971659960578e-13
316254,Plasma,MPND,7.387856,1.1549726,1.4921519146895116e-13,1.0392771858876042e-12
316256,Plasma,ARIH2,7.3834324,0.53444237,1.5425974738572894e-13,1.073265092055521e-12
316257,Plasma,B3GALNT2,7.381649,1.4659157,1.5634089707437961e-13,1.086927491418311e-12
316258,Plasma,BLK,7.376463,1.9519478,1.6255016959104421e-13,1.1292477434765223e-12
316259,Plasma,ZBED6,7.3664365,0.85755384,1.7524952743424915e-13,1.215190335041457e-12
316260,Plasma,NUBP2,7.3630104,0.5185049,1.7980823451299357e-13,1.2444693328840584e-12
316263,Plasma,HIVEP1,7.3426104,0.8257269,2.094673753082253e-13,1.445957745180651e-12
316264,Plasma,GBF1,7.3401203,0.8867126,2.1340199388402817e-13,1.4720203879283302e-12
316265,Plasma,PGPEP1,7.3374877,0.79479814,2.1764072211199407e-13,1.5006992712841559e-12
316266,Plasma,ZNF780A,7.3359003,0.96930754,2.2023622292992907e-13,1.5180304572678575e-12
316267,Plasma,CAMKMT,7.3264203,1.7075349,2.3638174778731756e-13,1.627498886272279e-12
316268,Plasma,LHPP,7.322597,1.2481695,2.432169614173943e-13,1.672692792624198e-12
316269,Plasma,GOLPH3,7.3225446,0.5227957,2.433122778899483e-13,1.6727267187627312e-12
316272,Plasma,PIGBOS1,7.3145247,0.68154585,2.582936835876679e-13,1.7730864993163836e-12
316273,Plasma,LINC01184,7.3089743,1.0112971,2.6918923719764433e-13,1.845826310787997e-12
316274,Plasma,SCRN2,7.308481,1.280317,2.701783588417038e-13,1.8519225507716342e-12
316275,Plasma,TNFRSF4,7.2993402,0.8551145,2.891821781633305e-13,1.979983193218186e-12
316276,Plasma,RPSA,7.2919455,0.6083663,3.0551110363236995e-13,2.0886937550514484e-12
316277,Plasma,PRDM15,7.2916975,2.6062737,3.060732816750836e-13,2.091764484475913e-12
316281,Plasma,UTY,7.2632046,0.9931027,3.7802606945869634e-13,2.5692722980066447e-12
316283,Plasma,AIFM1,7.251885,1.0505127,4.110112836134979e-13,2.7883379126961163e-12
316284,Plasma,ZNF775,7.2462664,1.1562314,4.2841664963813377e-13,2.9021621284234783e-12
316285,Plasma,ALG8,7.2434154,1.0842752,4.375244204789825e-13,2.96169145932865e-12
316286,Plasma,ACP2,7.2343526,0.86228645,4.677555502688615e-13,3.1617063436179035e-12
316289,Plasma,RNASEH1,7.223179,0.85904074,5.078612277703917e-13,3.4290360242052675e-12
316290,Plasma,PUSL1,7.2188735,1.2980098,5.241998936803548e-13,3.536772669464939e-12
316291,Plasma,SNAI3,7.2166905,1.5298166,5.326805539601881e-13,3.5913730463173778e-12
316292,Plasma,MAPKAP1,7.2134585,0.59375954,5.454838068911663e-13,3.676354265890319e-12
316294,Plasma,ZNF296,7.2059245,2.1226573,5.765132924882639e-13,3.8812409982103676e-12
316295,Plasma,TBC1D20,7.205022,0.66695285,5.803463668332838e-13,3.9056255312667575e-12
316296,Plasma,RPS27A,7.2019916,0.5899644,5.933929881168105e-13,3.9919752930126545e-12
316297,Plasma,MESP1,7.20182,2.7152026,5.941408897358764e-13,3.9955543046300376e-12
316300,Plasma,ZNF322,7.1730065,0.9339083,7.336829793404985e-13,4.916100977065389e-12
316304,Plasma,TOR1A,7.154936,0.6039436,8.371210456507272e-13,5.595015959500907e-12
316305,Plasma,TRIM73,7.154729,1.2952393,8.383836089365181e-13,5.601431570609437e-12
316309,Plasma,GTPBP3,7.139513,1.2317195,9.366223894259651e-13,6.2375208928054476e-12
316312,Plasma,HERC5,7.1272926,0.67523694,1.0236221070978747e-12,6.799775425721596e-12
316313,Plasma,MRPS25,7.1224747,0.5963236,1.0600630612252436e-12,7.039320801613054e-12
316314,Plasma,AASDHPPT,7.1080503,0.65427166,1.176936079630463e-12,7.79862371132151e-12
316315,Plasma,PRKRA,7.0977297,0.646976,1.268230879679105e-12,8.400554362999713e-12
316316,Plasma,TMX2,7.0811434,0.5183571,1.4297002248769664e-12,9.449807879213577e-12
316318,Plasma,RUBCN,7.0701847,1.0371387,1.5472769654330216e-12,1.021235905822715e-11
316319,Plasma,MRPL24,7.070088,0.697461,1.5483583428039676e-12,1.021585306605099e-11
316321,Plasma,PPIL2,7.062402,0.7539601,1.6364880956458753e-12,1.0774274345826472e-11
316322,Plasma,UROS,7.0592294,0.67367065,1.6742833745661704e-12,1.101135835575555e-11
316324,Plasma,NOL3,7.0526943,0.8922395,1.7548612249167564e-12,1.1533102517590345e-11
316325,Plasma,ENTPD4,7.0499134,0.61748797,1.790294698058225e-12,1.1749285098214032e-11
316327,Plasma,ASMTL,7.0374374,0.88674253,1.9580764876535075e-12,1.283219601876893e-11
316328,Plasma,BMP6,7.026976,4.855735,2.1105729764193027e-12,1.3826681088351162e-11
316329,Plasma,QDPR,7.025697,0.8459708,2.129999058141258e-12,1.3944072362582337e-11
316333,Plasma,SPIN2B,6.995195,1.567051,2.6489053358936298e-12,1.72495746134354e-11
316335,Plasma,SYNE3,6.9825706,1.8751941,2.8982724810809364e-12,1.881386489209572e-11
316336,Plasma,C15orf61,6.974628,0.5788651,3.0668148547231426e-12,1.9887015597884093e-11
316339,Plasma,UBE2V1,6.959655,0.59576595,3.411078077914266e-12,2.2073014681104658e-11
316340,Plasma,NUDT9,6.9543447,0.89286685,3.5420448654328837e-12,2.2904480896074907e-11
316341,Plasma,GSTM2,6.9539976,2.666846,3.5507707234550223e-12,2.2952886405512436e-11
316342,Plasma,OGFOD2,6.9520354,1.5638785,3.6005273581765417e-12,2.326639658441804e-11
316343,Plasma,FAF1,6.940839,0.7355267,3.8977910016591275e-12,2.516094107698133e-11
316348,Plasma,MARCH8,6.899895,0.8509411,5.2040966924052494e-12,3.346498175342041e-11
316350,Plasma,C1orf53,6.890545,2.2217252,5.557910074995317e-12,3.57029648587082e-11
316352,Plasma,MDP1,6.8832073,1.2154083,5.851982119896848e-12,3.755292409602322e-11
316353,Plasma,EXOC4,6.882005,0.6189289,5.901583512795942e-12,3.7858095691963425e-11
316354,Plasma,DENND1B,6.881599,0.60802245,5.918451386671184e-12,3.795314615839349e-11
316355,Plasma,DYRK4,6.875832,1.0186883,6.162904061796325e-12,3.950705419870613e-11
316356,Plasma,ALDH16A1,6.866384,0.97903764,6.584976737781768e-12,4.216891504710283e-11
316359,Plasma,FAHD2B,6.8390713,1.767395,7.97081786790369e-12,5.088510737540311e-11
316362,Plasma,RUNX2,6.825925,0.8650896,8.736057191197372e-12,5.565514989242333e-11
